'voicing','zcr','gt'
0.97349,0.047847,3
0.90042,0.054226,3
0.76979,0.057416,3
0.89979,0.049442,3
0.93296,0.049442,3
0.92226,0.054226,3
0.93449,0.044657,3
0.96229,0.038278,3
0.97004,0.039872,3
0.98007,0.049442,3
0.99374,0.060606,3
0.99217,0.07177,3
0.98201,0.076555,3
0.98072,0.07496,3
0.98413,0.07177,3
0.97662,0.07177,3
0.97555,0.068581,3
0.98375,0.059011,3
0.98591,0.044657,3
0.98733,0.039872,3
0.99341,0.036683,3
0.99559,0.036683,3
0.99512,0.036683,3
0.99481,0.036683,3
0.99412,0.036683,3
0.99259,0.036683,3
0.99203,0.039872,3
0.99396,0.039872,3
0.99602,0.038278,3
0.99629,0.036683,3
0.99621,0.043062,3
0.99643,0.055821,3
0.99644,0.07177,3
0.99719,0.073365,3
0.99787,0.07177,3
0.99775,0.07496,3
0.99747,0.07177,3
0.99736,0.07177,3
0.99793,0.073365,3
0.99855,0.07177,3
0.99865,0.07496,3
0.99864,0.073365,3
0.99867,0.07177,3
0.99847,0.073365,3
0.99786,0.07177,3
0.99731,0.07496,3
0.99655,0.07496,3
0.99518,0.07496,3
0.99471,0.07496,3
0.99594,0.07177,3
0.997,0.073365,3
0.99749,0.07177,3
0.99803,0.07177,3
0.99848,0.07177,3
0.99858,0.07177,3
0.99835,0.073365,3
0.99767,0.07177,3
0.9967,0.073365,3
0.99587,0.07177,3
0.99454,0.057416,3
0.99349,0.041467,3
0.99337,0.043062,3
0.99492,0.057416,3
0.99691,0.07177,3
0.9959,0.070175,3
0.99285,0.07177,3
0.99184,0.070175,3
0.98649,0.073365,3
0.97358,0.070175,3
0.97183,0.070175,3
0.98605,0.076555,3
0.9863,0.07177,3
0.97555,0.082935,3
0.9762,0.08453,3
0.98795,0.07496,3
0.99447,0.057416,3
0.9969,0.043062,3
0.99586,0.035088,3
0.99353,0.036683,3
0.99409,0.035088,3
0.99663,0.041467,3
0.99469,0.043062,3
0.99129,0.038278,3
0.99058,0.035088,3
0.99064,0.038278,3
0.99023,0.036683,3
0.99281,0.035088,3
0.99151,0.035088,3
0.98997,0.035088,3
0.98712,0.035088,3
0.98527,0.047847,3
0.99201,0.047847,3
0.99437,0.041467,3
0.99172,0.035088,3
0.98642,0.051037,3
0.98134,0.054226,3
0.97277,0.047847,3
0.96755,0.049442,3
0.96849,0.044657,3
0.96435,0.039872,3
0.97815,0.035088,3
0.98682,0.035088,3
0.98884,0.035088,3
0.98118,0.036683,3
0.97742,0.036683,3
0.9817,0.033493,3
0.98136,0.035088,3
0.96748,0.035088,3
0.93399,0.038278,3
0.94444,0.051037,3
0.96971,0.051037,3
0.9502,0.036683,3
0.91116,0.033493,3
0.91568,0.035088,3
0.94515,0.035088,3
0.90018,0.035088,3
0.83909,0.030303,3
0.79548,0.030303,3
0.70706,0.035088,3
0.41184,0.030303,3
0.44172,0.031898,3
0.49239,0.035088,3
0.30178,0.033493,3
0.64638,0.051037,3
0.80225,0.062201,3
0.73688,0.046252,3
0.6531,0.043062,3
0.71347,0.036683,3
0.68408,0.039872,3
0.60891,0.041467,3
0.70688,0.044657,3
0.77635,0.041467,3
0.38325,0.036683,3
0.17797,0.033493,3
0.1189,0.027113,3
0.063392,0.025518,3
0.24312,0.027113,3
0.37724,0.019139,3
0.35342,0.022329,3
0.42748,0.014354,3
0.47993,0.012759,3
0,0.020734,3
0,0.035088,3
0.89502,0.027113,3
0.93153,0.033493,3
0.9849,0.033493,3
0.9863,0.033493,3
0.98202,0.031898,3
0.98975,0.033493,3
0.9972,0.035088,3
0.99394,0.033493,3
0.98855,0.033493,3
0.97515,0.033493,3
0.98935,0.035088,3
0.99032,0.035088,3
0.987,0.041467,3
0.95737,0.043062,3
0.96005,0.041467,3
0.98676,0.033493,3
0.99279,0.035088,3
0.99021,0.033493,3
0.98664,0.033493,3
0.98575,0.035088,3
0.9896,0.033493,3
0.99281,0.033493,3
0.99406,0.035088,3
0.99562,0.035088,3
0.99606,0.036683,3
0.99639,0.035088,3
0.995,0.035088,3
0.99465,0.035088,3
0.99101,0.043062,3
0.98507,0.043062,3
0.98557,0.043062,3
0.9944,0.036683,3
0.9973,0.036683,3
0.99789,0.036683,3
0.9978,0.036683,3
0.99649,0.036683,3
0.99727,0.043062,3
0.9977,0.049442,3
0.99771,0.047847,3
0.99721,0.046252,3
0.99655,0.060606,3
0.98824,0.065391,3
0.96446,0.054226,3
0.98508,0.044657,3
0.98489,0.055821,3
0.95959,0.079745,3
0.96502,0.10367,3
0.96368,0.10845,3
0.95564,0.097289,3
0.961,0.086124,3
0.96053,0.10367,3
0.94288,0.098884,3
0.93098,0.095694,3
0.938,0.08453,3
0.94642,0.08453,3
0.97694,0.08134,3
0.98217,0.055821,3
0.97813,0.046252,3
0.98284,0.052632,3
0.98178,0.07815,3
0.9637,0.090909,3
0.52165,0.11324,3
0.84136,0.126,3
0.95968,0.12121,3
0.89493,0.12919,3
0.89751,0.12919,3
0.88478,0.13397,3
0.93602,0.13397,3
0.92509,0.13238,3
0.88352,0.1244,3
0.83549,0.11802,3
0.77953,0.11643,3
0.71925,0.098884,3
0.70063,0.094099,3
0.78333,0.10686,3
0.89379,0.12281,3
0.84431,0.12759,3
0.7348,0.12919,3
0.61243,0.13557,3
0.64325,0.13078,3
0.8326,0.13557,3
0.9192,0.13557,3
0.94718,0.12281,3
0.90701,0.12281,3
0.93151,0.12281,3
0.92996,0.126,3
0.90967,0.12919,3
0.867,0.13078,3
0.85686,0.126,3
0.84845,0.126,3
0.76693,0.126,3
0.77627,0.12919,3
0.90779,0.13078,3
0.93799,0.13078,3
0.92516,0.13078,3
0.93149,0.12919,3
0.93222,0.12919,3
0.88593,0.12919,3
0.8057,0.13238,3
0.83066,0.13078,3
0.5964,0.13876,3
0.68416,0.15152,3
0.77593,0.17065,3
0.75042,0.17384,3
0.72286,0.17065,3
0.70423,0.16587,3
0.77062,0.16587,3
0.81066,0.15789,3
0.77458,0.14833,3
0.75604,0.14514,3
0.7587,0.15152,3
0.70402,0.14833,3
0.69407,0.14992,3
0.75282,0.15949,3
0.73672,0.14992,3
0.74149,0.1563,3
0.79563,0.14673,3
0.8368,0.13876,3
0.86663,0.12759,3
0.86418,0.126,3
0.80578,0.126,3
0.80659,0.12919,3
0.85508,0.13078,3
0.89694,0.14195,3
0.93138,0.14833,3
0.90614,0.1547,3
0.83663,0.15152,3
0.89229,0.14354,3
0.82917,0.14514,3
0.81652,0.14833,3
0.89255,0.1547,3
0.84903,0.1563,3
0.84609,0.14035,3
0.81044,0.14035,3
0.85284,0.14514,3
0.86448,0.14992,3
0.93025,0.14195,3
0.96718,0.12281,3
0.97059,0.11483,3
0.96866,0.11802,3
0.95255,0.13557,3
0.95438,0.13557,3
0.9702,0.13238,3
0.97767,0.12121,3
0.98295,0.12919,3
0.9808,0.11643,3
0.97897,0.11643,3
0.97394,0.11802,3
0.96093,0.12281,3
0.95436,0.11802,3
0.95924,0.11164,3
0.95904,0.10048,3
0.96295,0.087719,3
0.96662,0.08134,3
0.96504,0.07177,3
0.97135,0.07177,3
0.9799,0.062201,3
0.98661,0.046252,3
0.9915,0.039872,3
0.99301,0.036683,3
0.99354,0.043062,3
0.99292,0.065391,3
0.99176,0.092504,3
0.99115,0.11005,3
0.98404,0.11164,3
0.9686,0.11802,3
0.96411,0.1244,3
0.97403,0.13397,3
0.9749,0.16108,3
0.97495,0.16268,3
0.96878,0.14833,3
0.97166,0.13557,3
0.9498,0.13876,3
0.94762,0.15949,3
0.94613,0.15789,3
0.95213,0.15789,3
0.98067,0.13238,3
0.97876,0.13557,3
0.95487,0.12281,3
0.95867,0.10925,3
0.96909,0.10686,3
0.96939,0.11962,3
0.97458,0.11643,3
0.96837,0.11962,3
0.97316,0.12759,3
0.98327,0.14514,3
0.985,0.14195,3
0.98685,0.11324,3
0.9877,0.087719,3
0.99017,0.079745,3
0.9894,0.073365,3
0.99041,0.055821,3
0.99195,0.055821,3
0.99235,0.070175,3
0.99429,0.07177,3
0.99643,0.07815,3
0.99683,0.07815,3
0.9968,0.07496,3
0.99686,0.073365,3
0.9969,0.073365,3
0.99693,0.07177,3
0.99653,0.073365,3
0.99485,0.068581,3
0.99391,0.055821,3
0.99424,0.039872,3
0.99346,0.043062,3
0.99398,0.043062,3
0.99538,0.036683,3
0.99668,0.046252,3
0.9976,0.055821,3
0.99781,0.052632,3
0.99825,0.036683,3
0.99868,0.036683,3
0.99866,0.036683,3
0.99831,0.035088,3
0.9983,0.036683,3
0.99849,0.036683,3
0.99832,0.036683,3
0.99824,0.038278,3
0.99837,0.036683,3
0.99833,0.036683,3
0.99849,0.046252,3
0.99858,0.062201,3
0.99815,0.07177,3
0.99805,0.060606,3
0.99811,0.047847,3
0.99812,0.036683,3
0.9985,0.036683,3
0.99801,0.035088,3
0.99687,0.039872,3
0.99679,0.054226,3
0.9964,0.068581,3
0.9955,0.07496,3
0.99609,0.07177,3
0.99641,0.073365,3
0.99621,0.07177,3
0.99668,0.07177,3
0.99775,0.073365,3
0.99831,0.07177,3
0.9985,0.07177,3
0.99811,0.07177,3
0.99753,0.07177,3
0.99837,0.07177,3
0.9986,0.07177,3
0.99868,0.073365,3
0.99837,0.07177,3
0.9975,0.066986,3
0.99657,0.051037,3
0.99623,0.049442,3
0.99706,0.060606,3
0.99797,0.07177,3
0.99842,0.070175,3
0.9986,0.073365,3
0.99848,0.070175,3
0.99801,0.07177,3
0.99712,0.070175,3
0.99714,0.068581,3
0.99789,0.060606,3
0.99837,0.062201,3
0.99801,0.070175,3
0.99583,0.073365,3
0.99433,0.070175,3
0.99262,0.082935,3
0.98401,0.094099,3
0.97966,0.10526,3
0.98844,0.094099,3
0.99164,0.07496,3
0.9923,0.070175,3
0.99492,0.07177,3
0.99687,0.070175,3
0.99677,0.065391,3
0.99687,0.057416,3
0.99673,0.057416,3
0.99449,0.057416,3
0.99203,0.041467,3
0.99221,0.036683,3
0.99396,0.035088,3
0.99548,0.035088,3
0.99558,0.035088,3
0.99627,0.035088,3
0.99486,0.035088,3
0.99168,0.035088,3
0.99374,0.035088,3
0.99496,0.035088,3
0.99437,0.035088,3
0.99627,0.035088,3
0.99489,0.035088,3
0.99309,0.035088,3
0.99201,0.035088,3
0.98775,0.035088,3
0.98991,0.035088,3
0.98968,0.035088,3
0.97268,0.033493,3
0.96472,0.035088,3
0.95847,0.038278,3
0.94909,0.038278,3
0.96926,0.036683,3
0.98813,0.033493,3
0.99144,0.035088,3
0.99159,0.035088,3
0.99332,0.035088,3
0.99646,0.035088,3
0.99738,0.035088,3
0.99676,0.035088,3
0.9954,0.035088,3
0.99319,0.035088,3
0.99444,0.038278,3
0.99383,0.044657,3
0.99091,0.060606,3
0.97795,0.066986,3
0.96153,0.068581,3
0.97768,0.054226,3
0.97532,0.043062,3
0.96169,0.04067,3
0.96131,0.049442,3
0.94224,0.046252,3
0.91715,0.044657,3
0.93529,0.039872,3
0.92566,0.043062,3
0.90364,0.043062,3
0.73103,0.035088,3
0.53327,0.033493,3
0.59054,0.027113,3
0.57953,0.023923,3
0.3138,0.025518,3
0.032808,0.012759,3
0.093298,0.022329,3
0.56181,0.027113,3
0.87104,0.028708,3
0.94529,0.038278,3
0.96535,0.036683,3
0.96722,0.038278,3
0.96261,0.036683,3
0.95094,0.036683,3
0.95871,0.036683,3
0.96543,0.039872,3
0.90255,0.038278,3
0.82454,0.035088,3
0.81876,0.023923,3
0.71651,0.022329,3
0.70274,0.030303,3
0.79371,0.033493,3
0.75249,0.038278,3
0.8721,0.033493,3
0.96093,0.035088,3
0.9671,0.036683,3
0.95984,0.038278,3
0.9647,0.036683,3
0.97242,0.038278,3
0.98484,0.036683,3
0.98316,0.036683,3
0.98714,0.038278,3
0.98945,0.036683,3
0.97743,0.036683,3
0.98099,0.038278,3
0.98248,0.036683,3
0.98147,0.036683,3
0.9822,0.036683,3
0.96096,0.047847,3
0.94249,0.063796,3
0.95004,0.07177,3
0.96918,0.07177,3
0.9837,0.063796,3
0.97853,0.065391,3
0.97778,0.065391,3
0.97734,0.068581,3
0.97218,0.055821,3
0.95921,0.046252,3
0.96893,0.046252,3
0.98222,0.055821,3
0.97265,0.046252,3
0.96871,0.051037,3
0.98105,0.046252,3
0.98885,0.046252,3
0.99065,0.039872,3
0.98178,0.036683,3
0.96911,0.049442,3
0.96714,0.066986,3
0.93503,0.07496,3
0.93312,0.08134,3
0.94959,0.070175,3
0.90263,0.052632,3
0.90816,0.039872,3
0.94494,0.039872,3
0.96926,0.043062,3
0.96585,0.043062,3
0.96764,0.044657,3
0.97224,0.052632,3
0.96271,0.057416,3
0.57801,0.052632,3
0.84797,0.043062,3
0.96086,0.031898,3
0.98789,0.031898,3
0.98842,0.033493,3
0.98754,0.033493,3
0.989,0.033493,3
0.97129,0.039872,3
0.9291,0.055821,3
0.90167,0.063796,3
0.91472,0.060606,3
0.90158,0.054226,3
0.87287,0.068581,3
0.93332,0.055821,3
0.96836,0.049442,3
0.98204,0.041467,3
0.9846,0.047847,3
0.97915,0.054226,3
0.97005,0.051037,3
0.93818,0.039872,3
0.94115,0.039872,3
0.97276,0.051037,3
0.96022,0.057416,3
0.96977,0.051037,3
0.97759,0.044657,3
0.97468,0.051037,3
0.97456,0.059011,3
0.97353,0.062201,3
0.97018,0.065391,3
0.97392,0.057416,3
0.96894,0.049442,3
0.95206,0.044657,3
0.97662,0.035088,3
0.99022,0.035088,3
0.99257,0.033493,3
0.99136,0.033493,3
0.98145,0.033493,3
0.98413,0.035088,3
0.98967,0.033493,3
0.99059,0.035088,3
0.98688,0.035088,3
0.96191,0.038278,3
0.90682,0.046252,3
0.84626,0.046252,3
0.90471,0.038278,3
0.95545,0.035088,3
0.97277,0.035088,3
0.98436,0.035088,3
0.953,0.035088,3
0.86682,0.035088,3
0.8766,0.035088,3
0.96078,0.035088,3
0.96352,0.033493,3
0.95543,0.035088,3
0.93638,0.033493,3
0.85391,0.035088,3
0.82334,0.039872,3
0.71829,0.039872,3
0.65294,0.046252,3
0.78189,0.044657,3
0.74857,0.046252,3
0.76831,0.046252,3
0.81318,0.051037,3
0.44268,0.041467,3
0.0068841,0.033493,3
0.048104,0.035088,3
0.48852,0.028708,3
0.65032,0.025518,3
0.60671,0.055821,3
0.52631,0.073365,3
0.49274,0.08134,3
0.82105,0.059011,3
0.91518,0.055821,3
0.93233,0.057416,3
0.90881,0.051037,3
0.91587,0.038278,3
0.96181,0.036683,3
0.9801,0.035088,3
0.98193,0.035088,3
0.98895,0.035088,3
0.98869,0.035088,3
0.98883,0.035088,3
0.99108,0.035088,3
0.99005,0.035088,3
0.99141,0.036683,3
0.99249,0.036683,3
0.99356,0.036683,3
0.99578,0.036683,3
0.99519,0.036683,3
0.99383,0.035088,3
0.99281,0.036683,3
0.99249,0.035088,3
0.99377,0.036683,3
0.99386,0.036683,3
0.99643,0.036683,3
0.99617,0.036683,3
0.99418,0.036683,3
0.99396,0.035088,3
0.99558,0.035088,3
0.99642,0.035088,3
0.9963,0.035088,3
0.994,0.035088,3
0.99324,0.035088,3
0.99477,0.035088,3
0.99529,0.035088,3
0.99635,0.035088,3
0.99778,0.036683,3
0.99797,0.036683,3
0.99784,0.046252,3
0.99487,0.046252,3
0.99355,0.046252,3
0.99686,0.039872,3
0.99883,0.036683,3
0.99904,0.035088,3
0.99888,0.036683,3
0.99793,0.035088,3
0.99805,0.036683,3
0.99897,0.035088,3
0.99886,0.036683,3
0.99808,0.044657,3
0.99766,0.059011,3
0.99746,0.073365,3
0.99722,0.07177,3
0.99704,0.07177,3
0.99666,0.07177,3
0.99727,0.073365,3
0.99809,0.07177,3
0.99863,0.07177,3
0.99909,0.07177,3
0.99914,0.07177,3
0.99904,0.073365,3
0.99906,0.07177,3
0.99915,0.073365,3
0.99919,0.073365,3
0.99918,0.07177,3
0.99919,0.073365,3
0.99896,0.07177,3
0.99841,0.073365,3
0.9981,0.07177,3
0.99833,0.07177,3
0.99883,0.073365,3
0.9991,0.07177,3
0.99878,0.07496,3
0.99751,0.087719,3
0.99678,0.098884,3
0.99679,0.11005,3
0.99609,0.10207,3
0.99411,0.097289,3
0.99364,0.097289,3
0.99532,0.10845,3
0.99667,0.097289,3
0.99729,0.082935,3
0.99768,0.073365,3
0.9986,0.07177,3
0.99908,0.073365,3
0.99917,0.07177,3
0.99891,0.073365,3
0.99842,0.07177,3
0.99793,0.073365,3
0.99671,0.079745,3
0.99374,0.092504,3
0.98638,0.10686,3
0.98436,0.095694,3
0.99278,0.082935,3
0.9961,0.062201,3
0.99545,0.047847,3
0.99599,0.036683,3
0.99421,0.036683,3
0.98717,0.041467,3
0.97137,0.066986,3
0.96541,0.066986,3
0.97551,0.063796,3
0.97153,0.073365,3
0.96229,0.08453,3
0.97373,0.087719,3
0.96758,0.073365,3
0.94513,0.073365,3
0.94507,0.066986,3
0.94127,0.060606,3
0.89887,0.055821,3
0.94587,0.054226,3
0.96034,0.049442,3
0.93034,0.046252,3
0.93213,0.051037,3
0.94757,0.059011,3
0.91512,0.065391,3
0.89624,0.065391,3
0.90645,0.055821,3
0.93228,0.049442,3
0.93071,0.046252,3
0.91776,0.052632,3
0.93073,0.049442,3
0.95426,0.046252,3
0.96593,0.043062,3
0.96067,0.043062,3
0.94852,0.052632,3
0.93475,0.055821,3
0.91546,0.051037,3
0.91026,0.041467,3
0.90705,0.060606,3
0.87887,0.07496,3
0,0.087719,3
0.68221,0.051037,3
0.84452,0.047847,3
0.89521,0.049442,3
0.92604,0.046252,3
0.95406,0.047847,3
0.96081,0.043062,3
0.94927,0.046252,3
0.93005,0.038278,3
0.90897,0.049442,3
0.88961,0.059011,3
0.8596,0.060606,3
0.75137,0.062201,3
0.63007,0.049442,3
0.80221,0.047847,3
0.89557,0.036683,3
0.94829,0.038278,3
0.97588,0.036683,3
0.97745,0.038278,3
0.97306,0.036683,3
0.94241,0.043062,3
0.92958,0.057416,3
0.95954,0.073365,3
0.97935,0.07177,3
0.97738,0.055821,3
0.97135,0.047847,3
0.97222,0.054226,3
0.97432,0.053429,3
0.97695,0.044657,3
0.97789,0.047847,3
0.9852,0.059011,3
0.99183,0.070175,3
0.98135,0.062201,3
0.97256,0.063796,3
0.94509,0.059011,3
0.93691,0.047847,3
0.9779,0.041467,3
0.98376,0.039872,3
0.98645,0.036683,3
0.98698,0.038278,3
0.98958,0.036683,3
0.99381,0.036683,3
0.99308,0.051037,3
0.98887,0.065391,3
0.9757,0.07177,3
0.9737,0.07177,3
0.98235,0.059011,3
0.98051,0.054226,3
0.98585,0.060606,3
0.99139,0.070175,3
0.99002,0.07177,3
0.99181,0.070175,3
0.99517,0.070175,3
0.9949,0.070175,3
0.99328,0.07177,3
0.99141,0.07177,3
0.98753,0.073365,3
0.99258,0.07177,3
0.99063,0.07496,3
0.97572,0.060606,3
0.95957,0.054226,3
0.97236,0.049442,3
0.9653,0.051037,3
0.95988,0.039872,3
0.95758,0.043062,3
0.93226,0.047847,3
0.86364,0.044657,3
0.91374,0.036683,3
0.95078,0.033493,3
0.96709,0.033493,3
0.97478,0.033493,3
0.97442,0.043062,3
0.97432,0.043062,3
0.97626,0.038278,3
0.9769,0.054226,3
0.96864,0.060606,3
0.97756,0.066986,3
0.97121,0.073365,3
0.97459,0.07496,3
0.97794,0.066986,3
0.98005,0.052632,3
0.98922,0.036683,3
0.99117,0.033493,3
0.99227,0.035088,3
0.99292,0.033493,3
0.99518,0.033493,3
0.99735,0.033493,3
0.99786,0.033493,3
0.9986,0.033493,3
0.99801,0.033493,3
0.99767,0.033493,3
0.99631,0.033493,3
0.99573,0.033493,3
0.99577,0.033493,3
0.99506,0.033493,3
0.99698,0.031898,3
0.99553,0.038278,3
0.99478,0.052632,3
0.99627,0.052632,3
0.99395,0.036683,3
0.99512,0.033493,3
0.99669,0.033493,3
0.99494,0.035088,3
0.99038,0.038278,3
0.98751,0.041467,3
0.98957,0.041467,3
0.97107,0.035088,3
0.91369,0.051037,3
0.8247,0.054226,3
0.90818,0.047847,3
0.89065,0.039872,3
0.83617,0.038278,3
0.87636,0.039872,3
0.91757,0.039872,3
0.94421,0.043062,3
0.89799,0.047847,3
0.41285,0.055821,3
0.60665,0.049442,3
0.87491,0.043062,3
0.89378,0.038278,3
0.89658,0.038278,3
0.90274,0.047847,3
0.86992,0.052632,3
0.79868,0.044657,3
0.91913,0.038278,3
0.90103,0.052632,3
0.80765,0.052632,3
0.79737,0.044657,3
0.75573,0.052632,3
0.85341,0.052632,3
0.89819,0.046252,3
0.90315,0.041467,3
0.91781,0.044657,3
0.94685,0.043062,3
0.96266,0.039872,3
0.97012,0.038278,3
0.98528,0.038278,3
0.98671,0.039872,3
0.97839,0.038278,3
0.98,0.038278,3
0.98464,0.038278,3
0.97437,0.038278,3
0.96405,0.039872,3
0.96433,0.038278,3
0.93898,0.044657,3
0.93953,0.047847,3
0.95336,0.041467,3
0.9582,0.041467,3
0.96983,0.038278,3
0.97182,0.038278,3
0.96345,0.039872,3
0.95917,0.041467,3
0.96165,0.044657,3
0.9539,0.043062,3
0.94763,0.043062,3
0.9595,0.046252,3
0.96747,0.044657,3
0.9643,0.054226,3
0.96496,0.059011,3
0.97031,0.049442,3
0.97269,0.062201,3
0.9718,0.059011,3
0.96777,0.052632,3
0.96068,0.057416,3
0.95578,0.057416,3
0.9532,0.051037,3
0.94961,0.055821,3
0.94988,0.060606,3
0.95364,0.063796,3
0.95861,0.065391,3
0.95854,0.065391,3
0.9602,0.068581,3
0.96466,0.066986,3
0.96777,0.076555,3
0.96386,0.079745,3
0.95484,0.082935,3
0.95103,0.090909,3
0.94813,0.098884,3
0.94125,0.11005,3
0.93695,0.11643,3
0.94027,0.11164,3
0.94587,0.10845,3
0.95995,0.10686,3
0.97016,0.095694,3
0.96291,0.092504,3
0.96566,0.082935,3
0.9817,0.08453,3
0.97835,0.082935,3
0.97856,0.087719,3
0.98463,0.090909,3
0.98214,0.092504,3
0.98153,0.10526,3
0.98262,0.10686,3
0.97549,0.10845,3
0.98066,0.10367,3
0.98337,0.10048,3
0.97907,0.094099,3
0.98049,0.10367,3
0.98349,0.098884,3
0.98385,0.10207,3
0.97412,0.10207,3
0.95086,0.10686,3
0.87599,0.10367,3
0.85911,0.10048,3
0.8676,0.087719,3
0.89758,0.089314,3
0.9153,0.087719,3
0.91256,0.098884,3
0.89603,0.10207,3
0.86081,0.097289,3
0.92699,0.094099,3
0.96469,0.095694,3
0.98064,0.098884,3
0.98537,0.10526,3
0.98436,0.10048,3
0.98192,0.10207,3
0.96269,0.087719,3
0.95217,0.079745,3
0.96495,0.092504,3
0.97048,0.10526,3
0.96952,0.098884,3
0.96523,0.089314,3
0.97555,0.092504,3
0.98348,0.097289,3
0.9826,0.086124,3
0.98269,0.07177,3
0.98384,0.065391,3
0.98564,0.076555,3
0.98777,0.094099,3
0.98953,0.10686,3
0.98641,0.10526,3
0.98196,0.11005,3
0.98022,0.10845,3
0.97932,0.10526,3
0.98833,0.094099,3
0.99118,0.07496,3
0.99009,0.07815,3
0.98854,0.10048,3
0.98736,0.12281,3
0.98608,0.11643,3
0.98565,0.089314,3
0.99076,0.073365,3
0.99247,0.090909,3
0.99265,0.12281,3
0.98978,0.12919,3
0.98106,0.10526,3
0.97004,0.11483,3
0.9678,0.12121,3
0.95802,0.11483,3
0.93765,0.11005,3
0.93533,0.11643,3
0.94718,0.14035,3
0.96111,0.14035,3
0.96663,0.15152,3
0.97493,0.16427,3
0.98435,0.13238,3
0.98717,0.13078,3
0.99089,0.14354,3
0.99039,0.14833,3
0.98919,0.11643,3
0.98383,0.090909,3
0.97359,0.07177,3
0.96368,0.087719,3
0.93683,0.11005,3
0.91568,0.1244,3
0.91874,0.12759,3
0.91184,0.14833,3
0.90137,0.14195,3
0.87825,0.13238,3
0.87088,0.12919,3
0.90216,0.13078,3
0.88361,0.1244,3
0.88843,0.11802,3
0.94397,0.11962,3
0.96712,0.126,3
0.95629,0.11643,3
0.90807,0.12121,3
0.921,0.11164,3
0.95849,0.11483,3
0.97226,0.10526,3
0.97135,0.11005,3
0.94707,0.11164,3
0.948,0.11483,3
0.9403,0.10845,3
0.96062,0.098884,3
0.98237,0.082935,3
0.95552,0.092504,3
0.72128,0.095694,3
0.794,0.10526,3
0.91984,0.10207,3
0.91212,0.11005,3
0.92501,0.10526,3
0.94287,0.098884,3
0.94121,0.089314,3
0.94454,0.087719,3
0.91172,0.089314,3
0.84579,0.092504,3
0.85498,0.097289,3
0.88087,0.089314,3
0.88056,0.092504,3
0.89291,0.08453,3
0.89492,0.082935,3
0.88389,0.098884,3
0.5893,0.11483,3
0.68866,0.13078,3
0.69761,0.11005,3
0.71606,0.079745,3
0.74173,0.082935,3
0.67438,0.10845,3
0.42703,0.10845,3
0.48059,0.11483,3
0.83388,0.11962,3
0.9359,0.13078,3
0.94608,0.126,3
0.8529,0.11483,3
0.82255,0.1244,3
0.82196,0.11962,3
0.88065,0.1244,3
0.92753,0.10526,3
0.93804,0.095694,3
0.94037,0.094099,3
0.94498,0.092504,3
0.90754,0.10845,3
0.7299,0.12919,3
0.77252,0.13397,3
0.90713,0.11643,3
0.93988,0.11643,3
0.93424,0.11643,3
0.89097,0.12121,3
0.79737,0.12281,3
0.77724,0.13238,3
0.9413,0.14354,3
0.80938,0.13876,3
0.94348,0.12759,3
0.93416,0.13078,3
0.85726,0.14833,3
0.60323,0.15789,3
0.69746,0.13557,3
0.77704,0.12919,3
0.82154,0.12759,3
0.88882,0.1244,3
0.76627,0.13238,3
0.77457,0.13557,3
0.8227,0.13397,3
0.81576,0.13557,3
0.74536,0.13557,3
0.75715,0.12759,3
0.72044,0.12919,3
0.80343,0.13238,3
0.84453,0.13716,3
0.91266,0.13397,3
0.91925,0.13716,3
0.88489,0.14673,3
0.82673,0.16268,3
0.80201,0.1563,3
0.86589,0.14833,3
0.9003,0.13557,3
0.91967,0.13397,3
0.90944,0.13876,3
0.84997,0.13876,3
0.76594,0.13238,3
0.86629,0.11802,3
0.86833,0.11643,3
0.81015,0.11643,3
0.7589,0.126,3
0.69987,0.1244,3
0.75272,0.12281,3
0.79764,0.12919,3
0.77429,0.14195,3
0.72477,0.13238,3
0.61371,0.13078,3
0.66548,0.12759,3
0.80376,0.12759,3
0.84607,0.1244,3
0.79887,0.1244,3
0.72582,0.12919,3
0.77092,0.13078,3
0.61554,0.023923,3
0.69249,0.022329,3
0.52063,0.012759,3
0.48874,0.019139,3
0.68165,0.023923,3
0.56813,0.027113,3
0.44069,0.025518,3
0.58082,0.030303,3
0.75885,0.025518,3
0.86658,0.027113,3
0.72831,0.027113,3
0.63054,0.028708,3
0.7703,0.020734,3
0.82425,0.031898,3
0.58867,0.028708,3
0.48119,0.020734,3
0.53239,0.019139,3
0.61316,0.027113,3
0.76707,0.028708,3
0.84925,0.030303,3
0.87001,0.025518,3
0.81906,0.035088,3
0.77876,0.044657,3
0.80897,0.060606,3
0.45436,0.046252,3
0.17595,0.027113,3
0.25899,0.015949,3
0.48562,0.011164,3
0.75217,0.022329,3
0.83255,0.022329,3
0.84158,0.023923,3
0.8222,0.023923,3
0.65066,0.022329,3
0.69544,0.020734,3
0.78879,0.035088,3
0.53882,0.039872,3
0.582,0.035088,3
0.62773,0.036683,3
0.66275,0.030303,3
0.76558,0.033493,3
0.80168,0.036683,3
0.8264,0.035088,3
0.91577,0.025518,3
0.93785,0.025518,3
0.86019,0.025518,3
0.73713,0.020734,3
0.54278,0.017544,3
0.31591,0.022329,3
0.29259,0.014354,3
0.43393,0.027113,3
0.68524,0.038278,3
0.63793,0.036683,3
0.68289,0.036683,3
0.76464,0.038278,3
0.68307,0.031898,3
0.55519,0.023923,3
0.58924,0.031898,3
0.81905,0.041467,3
